,filepath,hasTable,numberEmpty,nonWhiteFraction,possibleShapes,possibleImages
1714,wszystkie_zdj/train/287fd7bc-06ed-435e-bc76-6ffd03386dbd.jpg,True,0.1076388888888889,0.038810185185185184,0,0
1715,wszystkie_zdj/train/28872ec4-3d9c-4b72-91cc-86027f0f327b.tiff,True,0.12962962962962962,0.5123559738134206,2,2
1716,wszystkie_zdj/train/288892ff-36ef-418f-b62e-0cf08f1d830a.tiff,True,0.0898876404494382,0.011111405835543767,0,0
1717,wszystkie_zdj/train/2889038e-8e77-45dd-8e37-2a4b2e429461.jpg,True,0.09821428571428571,0.06138009259259259,0,0
1718,wszystkie_zdj/train/288a1fa5-07bf-413e-bc95-173b73792e24.tiff,True,0.2,0.016396508728179552,0,0
1719,wszystkie_zdj/train/28940826-6aef-4700-8bde-1a4fd3518120.tiff,True,0.05818181818181818,0.03600900900900901,0,0
1720,wszystkie_zdj/train/289a0ffc-ec27-4a25-bacd-56e3ceb28207.tiff,True,0.06236559139784946,0.30812002652519893,3,2
1721,wszystkie_zdj/train/289cc1e7-e60f-4c1a-bd69-a3d44b50f6f0.jpg,True,0.08771929824561403,0.05738796296296296,0,0
1722,wszystkie_zdj/train/28a93a99-cb58-4637-a5ab-664b115b7583.tiff,True,0.08560311284046693,0.07399356499356499,3,3
1723,wszystkie_zdj/train/28a9ce8b-2ddf-44e1-8334-b5b369bc20d9.tiff,True,0.0390625,0.01324804177545692,0,0
1724,wszystkie_zdj/train/28b375f9-4cd8-4730-a2ca-cdc2b79d22f0.tiff,True,0.15606936416184972,0.11812135278514589,7,6
1725,wszystkie_zdj/train/28b4d997-07ab-47cc-a35b-9a9f6962d2e5.jpg,True,0.06338028169014084,0.04814722222222222,0,0
1726,wszystkie_zdj/train/28b6bdab-5fd2-433f-abd0-21d0cd2ffd66.tiff,True,0.07092198581560284,0.022375331564986736,1,1
1727,wszystkie_zdj/train/28b746d3-273c-4e4e-ad69-5ee844458891.tiff,True,0.16666666666666666,0.9484407979407979,1,1
1728,wszystkie_zdj/train/28bf0a91-c4bb-4666-92c2-56f0d9670536.jpg,True,0.13559322033898305,0.013670833333333333,0,0
1729,wszystkie_zdj/train/28cb7688-0e70-4209-b168-1706066a5b5d.tiff,True,0.1033210332103321,0.031293956043956045,0,0
1730,wszystkie_zdj/train/28ce6781-310b-4920-92bd-fac43889b641.tiff,True,0.1036036036036036,0.10087267904509284,1,1
1731,wszystkie_zdj/train/28cee2c8-dc28-4a8d-a224-1fcce42cd249.jpg,True,0.07853403141361257,0.0644037037037037,0,0
1732,wszystkie_zdj/train/28d26acd-eee1-4d63-8f41-4b0f9b67e7a2.tiff,True,0.05,0.09645159151193634,0,0
1733,wszystkie_zdj/train/28e1998d-62e4-4eae-aa4d-2d0cef851b6c.tiff,True,0.03870967741935484,0.031392572944297086,1,1
1734,wszystkie_zdj/train/28e324d1-b45d-4eba-a656-70435bef1500.tiff,True,0.0899581589958159,0.07459711286089239,2,1
1735,wszystkie_zdj/train/28e955e8-59d7-49f5-b2af-676a283f45a0.tiff,True,0.046875,0.08168148148148148,1,1
1736,wszystkie_zdj/train/28ecfdb2-8343-49ce-8dd5-a1d2680590ac.jpg,True,0.08943089430894309,0.03383518518518518,0,0
1737,wszystkie_zdj/train/28eff6e1-174f-4b7d-8564-b3e7bc82ba5c.tiff,True,0.048672566371681415,0.028744694960212203,1,0
1738,wszystkie_zdj/train/28f57c8b-c660-47c3-9416-bd29e3cb16ca.tiff,True,0.24390243902439024,0.7898105117565698,1,1
1739,wszystkie_zdj/train/28f9b47c-8db5-4a6a-8a48-877f311a1bf4.tiff,True,0.1498371335504886,0.5346206896551724,1,1
1740,wszystkie_zdj/train/28fd22f1-d14f-46b8-b11a-1696607d9bf7.tiff,True,0.23076923076923078,0.2503307392996109,8,8
1741,wszystkie_zdj/train/29054b07-f493-4304-a308-d8eb51c19e3a.jpg,True,0.0975609756097561,0.01720925925925926,0,0
1742,wszystkie_zdj/train/290d445e-7afe-4f93-adff-94b4b5a03f30.tiff,True,0.041189931350114416,0.09621428571428571,1,1
1743,wszystkie_zdj/train/2918032e-61a5-4d8b-9547-7c3fe2369567.tiff,True,0.049429657794676805,0.06970822281167109,1,0
1744,wszystkie_zdj/train/291890d0-90ad-4c22-9cce-9f55eb5e8cdf.tiff,True,0.15384615384615385,0.001009946949602122,0,0
1745,wszystkie_zdj/train/2919533a-543e-4839-82b2-1d90df75a83f.tiff,True,0.056,0.07180359435173299,1,1
1746,wszystkie_zdj/train/291e6120-91a1-4907-9a2b-0b985c6067d1.tiff,True,0.13020833333333334,0.20706763925729443,2,2
1747,wszystkie_zdj/train/2923f23f-b64d-40f6-8f1b-ba47ce58442b.jpg,True,0.13317191283292978,0.5244800925925925,2,1
1748,wszystkie_zdj/train/2924d443-f015-4687-9851-e494bb5f10df.tiff,True,0.15625,0.05627586206896552,1,1
1749,wszystkie_zdj/train/2929e51f-aeb8-4af1-8dab-dc15e1ff8978.jpg,True,0.07239819004524888,0.05405925925925926,0,0
1750,wszystkie_zdj/train/2936c373-52b9-429c-acfa-e07065658d6c.tiff,True,0.16370106761565836,0.15285084306095978,6,4
1751,wszystkie_zdj/train/293e20ea-688f-4f56-88b6-6e95d07503f9.tiff,True,0.1,0.05443811074918567,3,1
1752,wszystkie_zdj/train/293eac95-3f10-4b57-a406-04dd6060c976.tiff,True,0.21428571428571427,0.028359416445623342,1,1
1753,wszystkie_zdj/train/2946bc0b-9127-4b2d-8ad4-e66cfbdf8bea.tiff,True,0.1206896551724138,0.005993368700265252,0,0
1754,wszystkie_zdj/train/2949e7fc-6fdd-4ba9-9ced-a172bbe0ec7c.jpg,True,0.11801242236024845,0.04447731481481482,0,0
1755,wszystkie_zdj/train/294c6b43-ef0c-42e3-aa32-e901e4277e09.tiff,True,0.1206896551724138,0.012743438320209974,0,0
1756,wszystkie_zdj/train/294c860c-9cb3-45ef-8880-ec320a13abc4.tiff,True,0.08602150537634409,0.05615748031496063,1,1
1757,wszystkie_zdj/train/294d9c89-cab6-459d-9ea5-b235b702afa0.tiff,True,0.12280701754385964,0.016518703241895263,0,0
1758,wszystkie_zdj/train/29555502-1c30-498d-a192-d8ec8c5594b3.tiff,True,0.03814713896457766,0.06898005148005149,0,0
1759,wszystkie_zdj/train/2959c578-c986-4ec0-8921-df197be04c0a.tiff,True,0.0970873786407767,0.014568897637795276,0,0
1760,wszystkie_zdj/train/295eee42-7443-4985-ad04-c0ad2f4eaa88.tiff,True,0.03581661891117478,0.11857427055702918,1,1
1761,wszystkie_zdj/train/2962968a-8bbc-42aa-af58-95335f9f0171.tiff,True,0.0916030534351145,0.05813517060367454,3,2
1762,wszystkie_zdj/train/296aac89-076e-4696-b7fe-d231a04d9c1c.tiff,True,0.10087719298245613,0.3248617606602476,1,1
1763,wszystkie_zdj/train/296f1789-4152-4d93-a697-5ac4e826adef.tiff,True,0.0821256038647343,0.03548209549071618,1,1
1764,wszystkie_zdj/train/2971df2d-dcff-4faa-a0e1-2324c0f8e0e6.tiff,True,0.05970149253731343,0.13329801324503313,3,1
1765,wszystkie_zdj/train/297870c9-6e20-465e-ac4e-f94afe5fe56c.tiff,True,0.05967741935483871,0.11627188328912468,2,1
1766,wszystkie_zdj/train/297e583b-e111-4c5c-aa81-b879b6095c47.tiff,True,0.07058823529411765,0.07715583554376658,1,1
1767,wszystkie_zdj/train/2982e666-0962-477c-9f33-072c85f3566d.tiff,True,0.029365079365079365,0.15884416445623342,0,0
1768,wszystkie_zdj/train/2989039a-751c-48c3-9c5d-019968c3853a.tiff,True,0.2222222222222222,0.5367238717339667,1,1
1769,wszystkie_zdj/train/29918024-9601-454b-aaed-818a7b8f88ea.jpg,True,0.12264150943396226,0.03529768518518518,0,0
1770,wszystkie_zdj/train/29986e3b-757a-4bcc-b6b8-ab117ce3a7da.tiff,True,0.04020100502512563,0.05555968169761273,1,1
1771,wszystkie_zdj/train/2998dcb9-1680-46b7-8398-31d667b1f55d.tiff,True,0.2222222222222222,0.0025732919254658386,0,0
1772,wszystkie_zdj/train/299b8831-4152-4592-bc14-26c159e0bf9f.tiff,True,0.026525198938992044,0.10165340179717587,0,0
1773,wszystkie_zdj/train/29a8535c-751f-4dc1-ade5-fc5d4a88203d.tiff,True,0.12857142857142856,0.020433023872679045,1,1
1774,wszystkie_zdj/train/29b6bfd5-8bc0-4dae-82ef-279727c09f4a.tiff,True,0.023752969121140142,0.05151127320954907,0,0
1775,wszystkie_zdj/train/29bd8148-087c-4e9b-a756-93389d55c172.tiff,True,0.11965811965811966,0.2946299734748011,8,4
1776,wszystkie_zdj/train/29c4af52-9643-4f47-b8e6-f286cc5654cf.tiff,True,0.07851239669421488,0.030232947232947234,0,0
1777,wszystkie_zdj/train/29d3e932-229f-410c-b3ea-1a73220103b9.tiff,True,0.2135593220338983,0.033023166023166024,1,0
1778,wszystkie_zdj/train/29d7c1de-a33a-4fff-9758-158c2c364b42.tiff,True,0.08943089430894309,0.028711538461538462,1,0
1779,wszystkie_zdj/train/29d9778b-d26e-4084-9c10-22b81be1b882.tiff,True,0.0455531453362256,0.04888775510204082,1,1
1780,wszystkie_zdj/train/29de492e-7f6e-494c-b7a1-4869825af4fa.tiff,True,0.07758620689655173,0.1601540404040404,4,2
1781,wszystkie_zdj/train/29e2e953-f5b8-4d86-9107-84512d1afbc1.tiff,True,0.08823529411764706,0.03297745358090186,1,1
1782,wszystkie_zdj/train/29ea7ac9-42f8-40bf-b455-e173355c54cf.tiff,True,0.0390625,0.06675032092426188,1,0
1783,wszystkie_zdj/train/29ead715-cdfa-4711-b2bb-7049890c4401.tiff,True,0.1267605633802817,0.15856364829396324,2,2
1784,wszystkie_zdj/train/29f17a08-e96e-4cbe-8f94-6e3382cc3601.tiff,True,0.2,0.08544055482166446,5,5
1785,wszystkie_zdj/train/29fc0940-8ce8-440a-a3cd-ecae2894b07a.tiff,True,0.23333333333333334,0.6751677718832891,1,1
1786,wszystkie_zdj/train/2a0a5461-1305-4f03-9d55-9987ba6b84cd.tiff,True,0.125,0.005034198113207547,0,0
1787,wszystkie_zdj/train/2a0cf357-c026-427e-a246-864a25155b59.jpg,True,0.10679611650485436,0.02054814814814815,0,0
1788,wszystkie_zdj/train/2a13dd3a-6570-4651-94be-e28cf0dc6ff0.tiff,True,0.12751677852348994,0.13691114058355439,1,1
1789,wszystkie_zdj/train/2a19be6a-79b5-4f2f-b9ee-2ae3d55992a7.tiff,True,0.08856088560885608,0.02340402075226978,0,0
1790,wszystkie_zdj/train/2a1cd55b-4e13-42b8-ab27-ba95d9aaa3dd.tiff,True,0.05750798722044728,0.06055598455598456,1,1
1791,wszystkie_zdj/train/2a2063ee-9b4c-4de0-a3ca-cdac1b9b7a08.tiff,True,0.0625,0.0346737400530504,1,1
1792,wszystkie_zdj/train/2a211c58-d476-443d-8859-0545897af185.tiff,True,0.03800475059382423,0.09945854922279793,1,1
1793,wszystkie_zdj/train/2a313d8e-8b09-4b99-8e7a-ddaf8c6f67f7.jpg,True,0.1391304347826087,0.033933796296296295,0,0
1794,wszystkie_zdj/train/2a33aa30-36fe-44a8-8a58-17eb425dfdd4.tiff,True,0.020785219399538105,0.1060497347480106,3,2
1795,wszystkie_zdj/train/2a340266-e693-45ea-840a-bd339c597df2.jpg,True,0.12365591397849462,0.05859583333333333,0,0
1796,wszystkie_zdj/train/2a380219-8fba-4778-9a99-7c433fd954cf.tiff,True,0.09009009009009009,0.04459681697612732,2,1
1797,wszystkie_zdj/train/2a3c777f-bbda-4c82-8037-01e675920bb7.jpg,True,0.0867579908675799,0.03048611111111111,0,0
1798,wszystkie_zdj/train/2a4507d0-69b6-41ce-a083-7ef52179003a.tiff,True,0.08898305084745763,0.20508527607361962,2,2
1799,wszystkie_zdj/train/2a468cae-f0a5-4414-9aef-845869f2de43.tiff,True,0.05065359477124183,0.050792440318302386,0,0
1800,wszystkie_zdj/train/2a476c78-ce1c-4535-831c-626635b69fef.tiff,True,0.11737089201877934,0.01617979002624672,0,0
1801,wszystkie_zdj/train/2a49ed9a-f9a6-406c-b836-ce39741c556e.tiff,True,0.23076923076923078,0.5883010610079575,1,1
1802,wszystkie_zdj/train/2a4b1dfd-c867-47a9-a8df-bd45d16db70e.jpg,False,0.0,0.07879166666666666,1,0
1803,wszystkie_zdj/train/2a5023f5-6f8c-40a9-8352-a98c840800f8.tiff,True,0.087248322147651,0.026101898734177214,1,1
1804,wszystkie_zdj/train/2a521010-1724-4d84-86fa-10f90c2838b0.tiff,True,0.024437927663734114,0.10868236074270557,0,0
1805,wszystkie_zdj/train/2a5967e3-d251-4317-bd98-0f0901a1b12d.tiff,True,0.014336917562724014,0.04701591511936339,0,0
1806,wszystkie_zdj/train/2a5cfc48-68b5-485a-95a9-812a4c82ea72.tiff,True,0.062146892655367235,0.032416970802919706,3,1
1807,wszystkie_zdj/train/2a65182e-796f-4912-a392-ce1d811cc0e9.tiff,True,0.06666666666666667,0.5673031496062992,7,4
1808,wszystkie_zdj/train/2a6577b8-d19a-48ac-9d73-d3cb734a47d3.tiff,True,0.03855421686746988,0.052329575596816974,0,0
1809,wszystkie_zdj/train/2a685f49-ada6-4fc4-ad3f-a2cf4e51fd40.tiff,True,0.11702127659574468,0.007216180371352785,0,0
1810,wszystkie_zdj/train/2a68cf60-ff31-4bc2-9ef4-0a72b2e0256b.tiff,True,0.08333333333333333,0.007539124668435013,0,0
1811,wszystkie_zdj/train/2a85ea24-039e-4495-94ea-9be3379d47b8.tiff,True,0.04491017964071856,0.11181733167082294,1,0
1812,wszystkie_zdj/train/2a876b38-71e4-4db0-8b56-ce656ec7fc6b.jpg,True,0.06857142857142857,0.04196898148148148,0,0
1813,wszystkie_zdj/train/2a8c45f5-51bc-49bd-822a-88406c8f25b9.tiff,True,0.09289617486338798,0.1529980694980695,1,1
1814,wszystkie_zdj/train/2a8e1b21-da56-4641-8482-2aaf7b262631.tiff,True,0.2222222222222222,0.0029814323607427057,0,0
1815,wszystkie_zdj/train/2a9bb225-95dd-4f5e-9f27-a148393e8fab.tiff,True,0.08482142857142858,0.049743933588761176,1,1
1816,wszystkie_zdj/train/2aa3c1f7-47ac-45b9-b328-107676bcebd7.tiff,True,0.044642857142857144,0.037317211948790896,0,0
1817,wszystkie_zdj/train/2aa9293c-3540-4f01-85f0-ad47f18f9a56.tiff,True,0.05855855855855856,0.015374005305039788,0,0
1818,wszystkie_zdj/train/2aa980e7-bfd2-4dd4-8a1c-67c9adc10f6f.tiff,True,0.15804597701149425,0.1391803084223013,3,2
1819,wszystkie_zdj/train/2aa986ea-423e-4945-bfd4-c7fe63be6217.jpg,True,0.08558558558558559,0.036911574074074076,0,0
1820,wszystkie_zdj/train/2ab271fe-cb43-42f9-8576-601ad197ef64.tiff,True,0.04950495049504951,0.13504641909814324,1,0
1821,wszystkie_zdj/train/2ab6bc85-69ff-4575-b175-0cc6bf7fb585.tiff,True,0.07692307692307693,0.03786671087533156,1,1
1822,wszystkie_zdj/train/2aba99d0-a22f-49b9-9b0c-9f60e78f156a.tiff,True,0.10416666666666667,0.11042493638676845,0,0
1823,wszystkie_zdj/train/2abccb9e-5955-4529-9831-ec93e460bf56.tiff,True,0.24705882352941178,0.08768766578249337,2,2
1824,wszystkie_zdj/train/2abf39bb-8f28-4218-8d8e-c2af3587ccd0.tiff,True,0.2222222222222222,0.4990294117647059,1,1
1825,wszystkie_zdj/train/2ac406e6-2fcd-45c1-989d-ee17fca95425.tiff,True,0.18181818181818182,0.18376591511936338,8,4
1826,wszystkie_zdj/train/2ad821e3-be38-4b46-b3a6-ed8a2746b625.jpg,True,0.046218487394957986,0.07468981481481482,1,0
1827,wszystkie_zdj/train/2ae64d5b-a8ad-444e-8b77-dd3864dab5a5.tiff,True,0.03888888888888889,0.025665832290362952,0,0
1828,wszystkie_zdj/train/2aff5103-70a7-4c0a-b9be-92574da97e53.tiff,True,0.19230769230769232,0.9319618696186962,1,1
1829,wszystkie_zdj/train/2aff8a9d-5933-4d94-ab5e-9b550d0db80c.tiff,True,0.03170289855072464,0.1250311671087533,1,1
1830,wszystkie_zdj/train/2b0135b7-99cb-4a8c-ade6-4799ce235fb9.jpg,True,0.10404624277456648,0.06233472222222222,0,0
1831,wszystkie_zdj/train/2b092d3b-36c5-45bf-badc-a22a8602ddb3.tiff,True,0.2,0.5507274535809018,1,1
1832,wszystkie_zdj/train/2b0f257b-44b1-4763-9613-d81bb1a16cd4.jpg,True,0.12195121951219512,0.035152777777777776,0,0
1833,wszystkie_zdj/train/2b170c7d-69ba-470c-9880-a179bc0fd7bb.tiff,True,0.021352313167259787,0.05763527851458886,0,0
1834,wszystkie_zdj/train/2b17b171-a25d-4b20-af6a-a7ee2a21d4a8.tiff,True,0.11490683229813664,0.030709511568123394,0,0
1835,wszystkie_zdj/train/2b296412-f259-4622-ab8f-5e684413722b.jpg,True,0.07296137339055794,0.05977361111111111,0,0
1836,wszystkie_zdj/train/2b2d050f-9a1e-48c8-a525-ebee9091f3cc.tiff,True,0.09821428571428571,0.49738648293963256,1,1
1837,wszystkie_zdj/train/2b31dc64-cf77-4586-bf88-b1a184aa7a91.jpg,True,0.0659090909090909,0.04761712962962963,0,0
1838,wszystkie_zdj/train/2b32d906-12e4-4267-b06d-d4af71b80994.tiff,True,0.04716981132075472,0.007741379310344828,0,0
1839,wszystkie_zdj/train/2b348c73-3bbc-4f5f-9dae-7a67b3da7628.tiff,True,0.06719367588932806,0.03854244031830239,1,0
1840,wszystkie_zdj/train/2b380b59-79d6-463c-824c-9d3b24508d02.tiff,True,0.14444444444444443,0.32573273657289004,2,2
1841,wszystkie_zdj/train/2b3fb322-84a7-430c-a0c9-edee54630dac.tiff,True,0.10204081632653061,0.31898395061728396,1,1
1842,wszystkie_zdj/train/2b406e12-5466-4ab3-97ed-ba7bad0f916a.tiff,True,0.05182341650671785,0.04242084942084942,0,0
1843,wszystkie_zdj/train/2b4473c1-ca67-4749-8233-e118650e38b8.tiff,True,0.13821138211382114,0.07658398950131233,3,3
1844,wszystkie_zdj/train/2b4d56e7-e775-451f-81b9-50c4a9c20a36.tiff,True,0.06060606060606061,0.7829820954907162,1,1
1845,wszystkie_zdj/train/2b518b85-151e-41df-af06-05aaa23f77a6.tiff,True,0.19047619047619047,0.006713642213642214,0,0
1846,wszystkie_zdj/train/2b5c63f4-02fd-41b9-a4b3-9b70519cb5b7.tiff,True,0.09162303664921466,0.03896949602122016,0,0
1847,wszystkie_zdj/train/2b5c941e-6b9f-4f40-814b-fd94ee6bda1c.tiff,True,0.06629834254143646,0.07498740053050398,1,0
1848,wszystkie_zdj/train/2b5c9938-6cbe-4d9b-b345-587e79cdf703.tiff,True,0.18181818181818182,0.0025291777188328913,0,0
1849,wszystkie_zdj/train/2b63a93d-b9e9-407d-8185-d088a3957322.tiff,True,0.11538461538461539,0.04938925729442971,1,1
1850,wszystkie_zdj/train/2b68bba8-4442-4fd6-8c6b-062b091f3783.tiff,True,0.16853932584269662,0.8143346456692914,2,1
1851,wszystkie_zdj/train/2b690760-5c38-4b2e-a294-b9c45e6407a8.tiff,True,0.09602649006622517,0.022561007957559682,0,0
1852,wszystkie_zdj/train/2b702058-6e2f-4be2-adda-1cb185aaa927.tiff,True,0.08064516129032258,0.02974753086419753,0,0
1853,wszystkie_zdj/train/2b7f6f02-cb0f-41ba-a973-0e4d659a93a8.tiff,True,0.0967741935483871,0.19504907161803714,1,0
1854,wszystkie_zdj/train/2b81fabf-296f-4024-be5d-e926021342f4.tiff,True,0.16666666666666666,0.003486284289276808,0,0
1855,wszystkie_zdj/train/2b820de2-7e67-45e3-addc-0a2ddf4273de.tiff,True,0.14285714285714285,0.04786848484848485,4,3
1856,wszystkie_zdj/train/2b82bc04-aa31-45b9-807a-3e8242b9af04.tiff,True,0.08387096774193549,0.013086206896551725,0,0
1857,wszystkie_zdj/train/2b837569-e4ae-4bd4-b53e-427f867f83bd.jpg,True,0.12110726643598616,0.05252824074074074,0,0
1858,wszystkie_zdj/train/2b838580-e8d8-44cd-a758-77507982004c.tiff,True,0.04909090909090909,0.10942970822281167,2,1
1859,wszystkie_zdj/train/2b8c67b8-3eed-4f4c-9a6a-7d7c3b2af4ff.tiff,True,0.1517509727626459,0.07115915119363395,5,2
1860,wszystkie_zdj/train/2baf4033-a24f-4ea7-9742-39be9413bf34.tiff,True,0.029296875,0.09150994694960213,0,0
1861,wszystkie_zdj/train/2bafc19b-c61c-4bac-8fa9-f2e6e4d6d843.tiff,True,0.14705882352941177,0.44732749675745787,3,2
1862,wszystkie_zdj/train/2bb77b78-3c3d-4300-bc29-eb55a0871916.jpg,True,0.12037037037037036,0.0689337962962963,0,0
1863,wszystkie_zdj/train/2bb9e9bb-af37-4142-b455-424dd43932f6.tiff,True,0.04672897196261682,0.09738875,0,0
1864,wszystkie_zdj/train/2bbbca4e-0880-4700-9fe0-b361fba2dbb0.tiff,True,0.0824524312896406,0.04400320924261874,1,1
1865,wszystkie_zdj/train/2bbe1aba-152e-411e-b9a0-ad9a7bf46e4b.tiff,True,0.055900621118012424,0.22678514588859416,1,1
1866,wszystkie_zdj/train/2bbf0c9b-7a11-4324-8fc9-d56b54c700a7.tiff,True,0.07171314741035857,0.03982824933687003,0,0
1867,wszystkie_zdj/train/2bc282ee-1176-4636-baf9-a2cd1a323675.tiff,True,0.06862745098039216,0.05542522756827048,0,0
1868,wszystkie_zdj/train/2bcef5b8-87ec-4cb6-8835-13393b0eba08.tiff,True,0.0627177700348432,0.1001188725490196,1,1
1869,wszystkie_zdj/train/2bd42e17-8d41-4cd0-aa2d-f17e3e4e91cf.tiff,True,0.10810810810810811,0.053533462033462036,1,0
1870,wszystkie_zdj/train/2bd4af23-79fd-4931-bb68-590f904a6834.tiff,True,0.1564625850340136,0.23893899204244032,5,4
1871,wszystkie_zdj/train/2bdb0ced-5513-476e-aab4-c909931b68c4.tiff,True,0.05925925925925926,0.04670785070785071,1,1
1872,wszystkie_zdj/train/2bdb8539-2131-4404-8956-6e3c2be7c493.tiff,True,0.0950920245398773,0.058742599742599745,3,1
1873,wszystkie_zdj/train/2bde0785-a1a6-44f2-94d1-c12594da1281.tiff,True,0.057432432432432436,0.06273076923076923,1,1
1874,wszystkie_zdj/train/2be8b008-4f56-4e47-ae0e-002a3cd27f79.tiff,True,0.09701492537313433,0.04968018018018018,1,1
1875,wszystkie_zdj/train/2bea49f0-f3ee-43c2-a82d-7a7f99197872.tiff,True,0.026706231454005934,0.08097413793103449,2,1
1876,wszystkie_zdj/train/2bed13ac-e355-4d3a-9b21-4ed5d04917fa.tiff,True,0.13636363636363635,0.10119496021220159,2,1
1877,wszystkie_zdj/train/2bf01374-c70c-486f-ac25-5da2a28447e7.tiff,True,0.2222222222222222,0.1505815649867374,1,1
1878,wszystkie_zdj/train/2bfaafeb-b222-43cd-8187-5f646b26df2b.jpg,True,0.17073170731707318,0.017763425925925926,0,0
1879,wszystkie_zdj/train/2c1d3488-03f5-4bdd-9cd5-a99ba154abbe.tiff,True,0.20454545454545456,0.0137001312335958,0,0
1880,wszystkie_zdj/train/2c224629-03d0-4c00-8920-0d5312aaa59b.jpg,True,0.06015037593984962,0.040049537037037036,0,0
1881,wszystkie_zdj/train/2c2557a2-840d-402d-b4cb-b7e013848b69.jpg,True,0.15254237288135594,0.03575092592592593,0,0
1882,wszystkie_zdj/train/2c261dba-7e21-4497-a66d-a2638f1a9a8c.jpg,True,0.11578947368421053,0.020859722222222224,0,0
1883,wszystkie_zdj/train/2c2d572c-85ca-423b-b606-fec94e2cc217.tiff,True,0.056818181818181816,0.057384713375796176,1,0
1884,wszystkie_zdj/train/2c2f06d7-a146-4307-af03-9bacfbd72ca4.tiff,True,0.05217391304347826,0.08845888594164457,0,0
1885,wszystkie_zdj/train/2c319810-f9ea-4bcd-8751-f0e4d112709f.tiff,True,0.2,0.5643324968632372,1,1
1886,wszystkie_zdj/train/2c36ee3e-6268-4701-aa9a-9defc92d2d02.jpg,True,0.07142857142857142,0.0760861111111111,1,0
1887,wszystkie_zdj/train/2c3d8a9f-df20-415a-ae3b-38aa71f2ee8b.tiff,True,0.15463917525773196,0.03825,3,0
1888,wszystkie_zdj/train/2c4ab55e-07e1-4ddb-bd3e-3e8f37535af6.jpg,True,0.10901162790697674,0.515349074074074,2,1
1889,wszystkie_zdj/train/2c51a11f-c30f-441b-a23c-988c821b008f.jpg,True,0.07734806629834254,0.051770833333333335,0,0
1890,wszystkie_zdj/train/2c522715-eb74-438b-af34-06888fdd83a0.tiff,True,0.12238805970149254,0.04485695538057743,1,1
1891,wszystkie_zdj/train/2c67abce-5dd7-4913-be4e-498fc96dfb33.tiff,True,0.06265060240963856,0.04453315649867374,1,0
1892,wszystkie_zdj/train/2c788b73-2b48-404d-a12a-16ef58c7385e.jpg,True,0.08333333333333333,0.06647685185185186,1,0
1893,wszystkie_zdj/train/2c7ce51c-553c-41dc-9ebe-cb77c91db5da.tiff,True,0.075,0.02258202099737533,1,1
1894,wszystkie_zdj/train/2c8788de-3216-40d6-b4b6-40a4c219d5bd.tiff,True,0.06132075471698113,0.03079244031830239,1,1
1895,wszystkie_zdj/train/2c89a94a-f334-48d2-9203-3adad0e8670c.tiff,True,0.060714285714285714,0.10072877984084881,1,0
1896,wszystkie_zdj/train/2c8b8889-bdbc-4881-b5cf-0d40a1dfb500.tiff,True,0.16216216216216217,0.16360320512820511,2,2
1897,wszystkie_zdj/train/2c8e1e81-f53e-48ed-8b25-8fd0eac72c11.tiff,True,0.18072289156626506,0.037531167108753316,3,2
1898,wszystkie_zdj/train/2c8e30f7-f0d0-43fb-8f37-d09c27ab98cd.tiff,True,0.21428571428571427,0.045485411140583555,2,2
1899,wszystkie_zdj/train/2c9b20fc-ec35-464d-b40f-1251f4cd049a.tiff,True,0.03292181069958848,0.05529575596816976,0,0
1900,wszystkie_zdj/train/2c9e57c9-0880-48f3-9d92-41d6195a0808.tiff,True,0.05901639344262295,0.04492175066312997,0,0
1901,wszystkie_zdj/train/2ca6d066-edd9-4b92-8db2-15c212af3a06.jpg,True,0.09152542372881356,0.049963425925925925,0,0
1902,wszystkie_zdj/train/2cb5ef15-3a73-49c1-89f6-ed10371ded94.tiff,True,0.10543130990415335,0.0281710875331565,0,0
1903,wszystkie_zdj/train/2cb6365a-0838-4896-bf23-7ad659614a43.tiff,True,0.06358381502890173,0.011861596009975063,0,0
1904,wszystkie_zdj/train/2cc8a09b-0f22-458b-bd20-1099de9cc06b.tiff,True,0.10982658959537572,0.12547168597168598,2,2
1905,wszystkie_zdj/train/2ccb7cb3-0910-4498-8511-62e54515a527.jpg,True,0.13793103448275862,0.042631944444444445,0,0
1906,wszystkie_zdj/train/2cd62ec2-4fd3-4d12-9e97-6593d0db5ee5.tiff,True,0.07174887892376682,0.05444960212201592,1,1
1907,wszystkie_zdj/train/2cd9b5af-4c7b-4f0b-b2b8-d113fbc50817.jpg,True,0.10483870967741936,0.020981944444444445,0,0
1908,wszystkie_zdj/train/2ce5b16a-65a2-471e-8a61-9495672c7802.tiff,True,0.06716417910447761,0.11617095115681234,2,1
1909,wszystkie_zdj/train/2cf50c2d-6770-4acd-a2f8-578fd3da46af.tiff,True,0.11374407582938388,0.05462080103359173,0,0
1910,wszystkie_zdj/train/2d01098d-1f0e-43d8-a8b3-f3e26cada59c.tiff,True,0.07480314960629922,0.028121352785145888,1,0
1911,wszystkie_zdj/train/2d063b73-d8c4-4f77-8f6a-ae3b111f3c42.tiff,True,0.06557377049180328,0.689592175066313,1,1
1912,wszystkie_zdj/train/2d135a1a-cb51-4383-960e-004a3eaf1e48.tiff,True,0.033210332103321034,0.10843329015544041,0,0
